return-period,rp
23602.69722697227,120.9056919597088
23603.697086970868,120.90604357078583
23604.69694696947,120.90639516599131
23605.69680696807,120.90674674530109
23606.69666696667,120.9070983087563
23607.69652696527,120.90744985631103
23608.696386963868,120.90780138800638
23609.69624696247,120.90815290379645
23610.69610696107,120.90850440374415
23611.69596695967,120.90885588780353
23612.69582695827,120.90920735599394
23613.695686956868,120.9095588083348
23614.69554695547,120.90991024478018
23615.69540695407,120.9102616653712
23616.69526695267,120.91061307010546
23617.69512695127,120.91096445895882
23618.694986949868,120.91131583195063
23619.69484694847,120.9116671891003
23620.69470694707,120.9120185303619
23621.69456694567,120.91236985577655
23622.69442694427,120.91272116534189
23623.694286942868,120.9130724590555
23624.69414694147,120.91342373689324
23625.69400694007,120.91377499889626
23626.69386693867,120.91412624504039
23627.69372693727,120.91447747534501
23628.693586935868,120.91482868978596
23629.69344693447,120.91517988838268
23630.69330693307,120.91553107113269
23631.69316693167,120.91588223803367
23632.69302693027,120.91623338910497
23633.692886928868,120.91658452432247
23634.692746927467,120.91693564370553
23635.69260692607,120.91728674725178
23636.69246692467,120.91763783495881
23637.69232692327,120.91798890682423
23638.692186921868,120.91833996286748
23639.692046920467,120.91869100306437
23640.69190691907,120.91904202743429
23641.69176691767,120.91939303597485
23642.69162691627,120.9197440286837
23643.691486914868,120.92009500555842
23644.691346913467,120.92044596661844
23645.69120691207,120.92079691183957
23646.69106691067,120.92114784124122
23647.69092690927,120.92149875482102
23648.690786907868,120.92184965259835
23649.690646906467,120.92220053452729
23650.69050690507,120.92255140064901
23651.69036690367,120.92290225096113
23652.69022690227,120.9232530854395
23653.690086900868,120.9236039041253
23654.689946899467,120.92395470699435
23655.68980689807,120.92430549404429
23656.68966689667,120.92465626527276
23657.68952689527,120.92500702069913
23658.689386893868,120.92535776034285
23659.689246892467,120.92570848415794
23660.68910689107,120.92605919216382
23661.68896688967,120.9264098843799
23662.68882688827,120.92676056078203
23663.688686886868,120.92711122138961
23664.688546885467,120.92746186620026
23665.68840688407,120.92781249521161
23666.68826688267,120.9281631084431
23667.68812688127,120.92851370584873
23668.687986879868,120.92886428749155
23669.687846878467,120.92921485332556
23670.68770687707,120.92956540337022
23671.68756687567,120.92991593762312
23672.68742687427,120.93026645608192
23673.687286872868,120.93061695876602
23674.687146871467,120.93096744565126
23675.687006870066,120.93131791677888
23676.68686686867,120.93166837210289
23677.68672686727,120.93201881164272
23678.686586865868,120.93236923541782
23679.686446864467,120.932719643404
23680.686306863066,120.93307003562069
23681.68616686167,120.93342041204373
23682.68602686027,120.93377077271435
23683.685886858868,120.93412111760841
23684.685746857467,120.9344714467235
23685.685606856066,120.93482176007906
23686.68546685467,120.93517205765095
23687.68532685327,120.93552233945854
23688.685186851868,120.93587260549955
23689.685046850467,120.9362228557934
23690.684906849066,120.93657309031587
23691.68476684767,120.93692330906462
23692.68462684627,120.93727351205908
23693.684486844868,120.93762369929695
23694.684346843467,120.93797387077578
23695.684206842066,120.93832402649323
23696.68406684067,120.93867416646879
23697.68392683927,120.93902429067825
23698.683786837868,120.93937439914106
23699.683646836467,120.93972449185485
23700.683506835067,120.9400745688173
23701.68336683367,120.94042463002597
23702.68322683227,120.94077467550039
23703.683086830868,120.94112470521635
23704.682946829467,120.94147471919331
23705.682806828067,120.94182471742889
23706.68266682667,120.94217469992077
23707.68252682527,120.94252466666653
23708.682386823868,120.9428746176857
23709.682246822467,120.94322455295405
23710.682106821067,120.94357447249104
23711.68196681967,120.9439243763162
23712.68182681827,120.94427426438345
23713.681686816868,120.94462413671226
23714.681546815467,120.944973993344
23715.681406814067,120.94532383421071
23716.681266812666,120.94567365937563
23717.68112681127,120.94602346879267
23718.680986809868,120.94637326250319
23719.680846808467,120.94672304048294
23720.680706807067,120.94707280275146
23721.680566805666,120.94742254928452
23722.68042680427,120.9477722801016
23723.680286802868,120.94812199520035
23724.680146801467,120.9484716945784
23725.680006800067,120.94882137825527
23726.679866798666,120.94917104620674
23727.67972679727,120.94952069845229
23728.679586795868,120.9498703349896
23729.679446794467,120.95021995579442
23730.679306793067,120.95056956090812
23731.679166791666,120.95091915032836
23732.67902679027,120.95126872403088
23733.678886788868,120.95161828201338
23734.678746787467,120.95196782431722
23735.678606786067,120.95231735089628
23736.678466784666,120.95266686179194
23737.67832678327,120.95301635698003
23738.678186781868,120.95336583648
23739.678046780467,120.95371530028953
23740.677906779067,120.9540647483844
23741.677766777666,120.95441418080598
23742.67762677627,120.95476359750822
23743.677486774868,120.95511299853243
23744.677346773467,120.95546238387632
23745.677206772067,120.9558117535375
23746.677066770666,120.95616110749178
23747.67692676927,120.95651044578052
23748.676786767868,120.95685976837954
23749.676646766467,120.95720907528644
23750.676506765067,120.9575583665208
23751.676366763666,120.95790764205833
